what,kind,bundleId,bundleVersion,description,time
started,bundle,org.topbraidcomposer.widgets,4.1.0.v20121228-2356R,"org.topbraidcomposer.widgets",1377005056619
started,bundle,org.topbraidcomposer.xsdcalendar,4.1.0.v20121228-2356R,"org.topbraidcomposer.xsdcalendar",1377005056619
os,sysinfo,,,"win32",1377005056651
arch,sysinfo,,,"x86_64",1377005056651
ws,sysinfo,,,"win32",1377005056651
locale,sysinfo,,,"en_US",1377005056651
processors,sysinfo,,,"4",1377005056651
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1377005056651
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1377005056651
java.specification.name,sysinfo,,,"Java Platform API Specification",1377005056651
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377005056651
java.specification.version,sysinfo,,,"1.6",1377005056651
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1377005056651
java.version,sysinfo,,,"1.6.0_26",1377005056651
java.vm.info,sysinfo,,,"mixed mode",1377005056651
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1377005056651
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377005056651
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377005056651
java.vm.specification.version,sysinfo,,,"1.0",1377005056651
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1377005056651
java.vm.version,sysinfo,,,"20.1-b02",1377005056651
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110523-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1377005056668
started,bundle,org.topbraidcomposer.usagedata.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.usagedata.ui",1377005056674
starting,topbraid,org.topbraidcomposer.gef,4.1.0.v20121228-2356R,"",1377005056675
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377005061609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377005246304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010031246
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010039530
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010054905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010126600
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010282170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010285712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010473077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010493199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010667445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010690590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010879183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010988364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377010991927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011033279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011397746
opened,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1377011413606
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011430220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1377011437767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1377011441238
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377011450656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011453272
started,bundle,org.topbraidcomposer.operations,4.1.0.v20121228-2356R,"org.topbraidcomposer.operations",1377011458997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011459024
opening,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"ttl",1377011459374
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377011467402
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1377011551118
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011557266
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377011637677
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011643596
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377011647593
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011648630
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377011651156
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011655735
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377011664793
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377011665739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377011707041
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377011784684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011849009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377011854863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012067464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012077567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012137174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012543386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012548701
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377012636987
