what,kind,bundleId,bundleVersion,description,time
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371222151641
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1371222190998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222191024
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222195757
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371222196125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371222201456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222404060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222409092
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222409112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222425752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222425766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222462607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222462632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222474235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222474246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222477261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222477278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222495455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222495478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222525320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222525334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222534921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222534933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222537442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371222548133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371223327052
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1371223358591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371223359518
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371223359860
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371223359887
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1371223360005
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.domain",1371223360009
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.relevant",1371223360012
