what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375128735686
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1375128735702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375128803072
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129037255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129126023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129134457
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1375129165073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129169349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129293317
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1375129293329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129559323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129758652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129760481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129768025
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129821298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375129992585
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1375129992599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375130092958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1375130574035
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1375130574059
