what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1370287332761
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1370287332781
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370287338345
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370287348676
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370287356181
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370287362933
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370287394545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370287394598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370287457672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370287460290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370287564208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370287577200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370288563309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370288569702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291268731
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291278574
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1370291319677
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291339329
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370291354608
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291426071
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370291431098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291439618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291471894
activated,view,org.topbraidcomposer.sparql,4.1.0.v20121228-2356R,"org.topbraidcomposer.sparql.view",1370291516116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291526195
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291545270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291545398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291547525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291555075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291574991
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291577749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291587888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291590647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291599923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291600069
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291601587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291603349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291707151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291723533
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291761664
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370291766344
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291770417
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370291775930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291775940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291777964
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291783006
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1370291813070
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1370291816808
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1370291819056
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1370291830962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1370291830982
