what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365775824491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365775857669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365775861333
started,bundle,org.topbraid.lib.owlim,4.1.0.v20121228-2356R,"org.topbraid.lib.owlim",1365775866540
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1365776021990
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365776036968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777040709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777043359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777045105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777048404
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1365777062286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777076870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777127849
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777134595
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1365777138370
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365777165415
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777173507
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365777230230
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777283297
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365777502958
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365777538529
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777539465
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365777606534
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365777611226
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777614769
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365777647468
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365777666886
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365777667806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365777743318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781358038
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365781367049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781370148
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781404767
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365781404769
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365781406477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781428795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781454514
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781556933
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781581172
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365781581181
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365781592506
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365781593447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781687080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781710222
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365781710235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781720777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781789018
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365781789028
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365781789961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781830111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781850682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365781930216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782330678
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365782330711
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365782340962
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365782342021
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782459976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782593960
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365782593975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782684233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782828500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365782873510
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365783303789
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365783318289
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365783319187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365783323089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365783335421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365783364755
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365783367772
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365783368701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365783370074
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365783387111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365783409205
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365783411703
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1365783418035
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365783418932
