what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842407608
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371842418062
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1371842463424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842489395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842504215
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371842507650
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1371842519769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371842532236
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1371842532255
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1371842542494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842612382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842756243
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371842756254
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371842790654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371842803817
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1371842803846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371842810296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843051612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371843058013
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1371843058033
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371843068581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843084229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843135482
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371843183904
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371843216104
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371843226936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843284508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843289106
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371843292677
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371843319644
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371843337512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843339217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843339308
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371843341015
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1371843341035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843344922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843621560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843636627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371843922661
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371843922678
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371844034342
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1371844053538
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1371844092108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371844122860
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1371844122883
