what,kind,bundleId,bundleVersion,description,time
started,bundle,org.topbraidcomposer.widgets,4.1.0.v20121228-2356R,"org.topbraidcomposer.widgets",1366385508731
started,bundle,org.topbraidcomposer.xsdcalendar,4.1.0.v20121228-2356R,"org.topbraidcomposer.xsdcalendar",1366385508731
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110523-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1366385508731
os,sysinfo,,,"win32",1366385508740
arch,sysinfo,,,"x86_64",1366385508740
ws,sysinfo,,,"win32",1366385508740
locale,sysinfo,,,"en_US",1366385508740
processors,sysinfo,,,"4",1366385508740
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366385508740
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1366385508740
java.specification.name,sysinfo,,,"Java Platform API Specification",1366385508740
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366385508740
java.specification.version,sysinfo,,,"1.6",1366385508740
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366385508740
java.version,sysinfo,,,"1.6.0_26",1366385508740
java.vm.info,sysinfo,,,"mixed mode",1366385508740
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1366385508740
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366385508740
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366385508740
java.vm.specification.version,sysinfo,,,"1.0",1366385508740
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366385508740
java.vm.version,sysinfo,,,"20.1-b02",1366385508740
starting,topbraid,org.topbraidcomposer.gef,4.1.0.v20121228-2356R,"",1366385508745
started,bundle,org.topbraidcomposer.usagedata.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.usagedata.ui",1366385508746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366385691963
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366385878597
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386079133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386081614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386081622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386096253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386096270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386098776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366386098803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1366388331732
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1366388355891
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1366388357966
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1366388358085
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1366388358428
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1366388358440
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1366388358512
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1366388365248
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1366388365249
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1366388369139
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1366388369292
started,bundle,org.topbraidcomposer.operations,4.1.0.v20121228-2356R,"org.topbraidcomposer.operations",1366388369619
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1366388405421
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1366388405510
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1366388411304
