what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1376342031088
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342045468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342060444
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376342068666
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342072181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376342076428
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1376342076436
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1376342080112
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342081062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376342144898
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1376342144907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376342179607
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1376342179616
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376342230560
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342233905
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.domain",1376342242950
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1376342259537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342264441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342267321
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1376342274989
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342276426
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376342351489
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1376342355378
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342356996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376342498846
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1376342498863
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342508074
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376342523659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342531507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342538700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342542140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342550544
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342558809
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1376342562652
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376342564998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376342658521
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1376342687396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342691793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342702218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342739590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376342762716
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376342790128
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1376343141622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376343143892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376343172766
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376343172790
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376343182983
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376343186658
activated,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1376343193529
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376343195020
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1376343347983
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376343350627
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376343739241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376343781006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376343784048
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"ttl",1376343784194
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376343784259
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1376343784477
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1376343784495
stopped,bundle,org.topbraidcomposer.calais,4.1.0.v20121228-2356R,"org.topbraidcomposer.calais",1376343784635
stopped,bundle,org.topbraid.calais,4.1.0.v20121228-2356R,"org.topbraid.calais",1376343784636
stopped,bundle,org.topbraidcomposer.editors.ontology,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ontology",1376343784636
stopped,bundle,org.topbraidcomposer.html,4.1.0.v20121228-2356R,"org.topbraidcomposer.html",1376343784636
stopped,bundle,org.topbraidcomposer.spin.box,4.1.0.v20121228-2356R,"org.topbraidcomposer.spin.box",1376343784636
stopped,bundle,org.topbraidcomposer.gef.diagram,4.1.0.v20121228-2356R,"org.topbraidcomposer.gef.diagram",1376343784636
stopped,bundle,org.topbraidcomposer.owlim,4.1.0.v20121228-2356R,"org.topbraidcomposer.owlim",1376343784636
stopped,bundle,org.topbraidcomposer.rules,4.1.0.v20121228-2356R,"org.topbraidcomposer.rules",1376343784636
