what,kind,bundleId,bundleVersion,description,time
started,bundle,org.topbraidcomposer.xsdcalendar,4.1.0.v20121228-2356R,"org.topbraidcomposer.xsdcalendar",1377264402511
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110523-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1377264402511
os,sysinfo,,,"win32",1377264402513
arch,sysinfo,,,"x86_64",1377264402513
ws,sysinfo,,,"win32",1377264402513
locale,sysinfo,,,"en_US",1377264402513
processors,sysinfo,,,"4",1377264402513
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1377264402513
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1377264402513
java.specification.name,sysinfo,,,"Java Platform API Specification",1377264402513
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377264402513
java.specification.version,sysinfo,,,"1.6",1377264402513
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1377264402513
java.version,sysinfo,,,"1.6.0_26",1377264402513
java.vm.info,sysinfo,,,"mixed mode",1377264402513
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1377264402513
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377264402513
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377264402513
java.vm.specification.version,sysinfo,,,"1.0",1377264402513
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1377264402513
java.vm.version,sysinfo,,,"20.1-b02",1377264402513
started,bundle,org.topbraidcomposer.usagedata.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.usagedata.ui",1377264402515
starting,topbraid,org.topbraidcomposer.gef,4.1.0.v20121228-2356R,"",1377264402516
started,bundle,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation",1377264408581
opened,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377264408782
opened,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.imports",1377264408921
opened,view,org.topbraidcomposer.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.ui.views.basket",1377264408968
opened,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377264409196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264811922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264814564
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264817025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264823347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264829826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264847761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264851374
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264854685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264861395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264863891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1377264867103
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1377264867133
opening,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"ttl",1377264869255
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377264869508
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377264869582
started,bundle,org.topbraidcomposer.operations,4.1.0.v20121228-2356R,"org.topbraidcomposer.operations",1377264869811
closed,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377264870273
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"ttl",1377264870282
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1377264870467
opened,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1377264870533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264873344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264895076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377264897104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266588803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266594352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266596434
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377266596725
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377266596754
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377266601274
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266603180
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266885266
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377266889678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266889695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266894381
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377266894855
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377266894912
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377266899499
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266901818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266905331
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1377266914787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377266915833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377267641861
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377267644063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377267644082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377267646220
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377267646322
