what,kind,bundleId,bundleVersion,description,time
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1373646363806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1373646366342
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1373646366359
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1373646368357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1373646371094
inspection,graphstore,org.topbraid.turtle,4.1.0.v20121228-2356R,"tbc",1373646371109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373646373964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373650428819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373650498671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651743861
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1373651743878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651763526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651770730
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1373651770760
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1373651801758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651845090
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651918820
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1373651918835
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1373651927218
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1373651931236
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1373651944865
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1373651966071
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1373651993971
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373651995523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1373652027038
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1373652029801
