what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376665893920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376665899424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376666012007
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376666094076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376666134857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376666214280
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376666233277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376666320833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376667867076
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376667867087
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1376667897318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376667941093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674439828
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376674439843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674439865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674444191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674445010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674445327
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376674445718
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1376674445813
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1376674446829
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1376674451479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376674481699
