what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715238320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715242695
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365715243134
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365715246249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715246267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715249969
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365715250416
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365715252421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715252443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715257109
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1365715260235
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365715261167
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.instances",1365715275062
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.propertiestree",1365715281006
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1365715281820
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365715287985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715421218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715864142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715864165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715868277
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365715868475
stopped,bundle,org.topbraidcomposer.calais,4.1.0.v20121228-2356R,"org.topbraidcomposer.calais",1365715868738
stopped,bundle,org.topbraid.calais,4.1.0.v20121228-2356R,"org.topbraid.calais",1365715868739
