what,kind,bundleId,bundleVersion,description,time
started,bundle,org.topbraidcomposer.widgets,4.1.0.v20121228-2356R,"org.topbraidcomposer.widgets",1377099882951
started,bundle,org.topbraidcomposer.xsdcalendar,4.1.0.v20121228-2356R,"org.topbraidcomposer.xsdcalendar",1377099882951
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110523-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1377099882951
os,sysinfo,,,"win32",1377099882960
arch,sysinfo,,,"x86_64",1377099882960
ws,sysinfo,,,"win32",1377099882960
locale,sysinfo,,,"en_US",1377099882960
processors,sysinfo,,,"4",1377099882960
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1377099882960
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1377099882960
java.specification.name,sysinfo,,,"Java Platform API Specification",1377099882960
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377099882960
java.specification.version,sysinfo,,,"1.6",1377099882960
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1377099882960
java.version,sysinfo,,,"1.6.0_26",1377099882960
java.vm.info,sysinfo,,,"mixed mode",1377099882960
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1377099882960
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1377099882960
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1377099882960
java.vm.specification.version,sysinfo,,,"1.0",1377099882960
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1377099882960
java.vm.version,sysinfo,,,"20.1-b02",1377099882960
started,bundle,org.topbraidcomposer.usagedata.ui,4.1.0.v20121228-2356R,"org.topbraidcomposer.usagedata.ui",1377099882968
starting,topbraid,org.topbraidcomposer.gef,4.1.0.v20121228-2356R,"",1377099882968
activated,view,org.topbraidcomposer.navigation,4.1.0.v20121228-2356R,"org.topbraidcomposer.navigation.subclassestree",1377099946516
activated,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377099950466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377099950515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377099955032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377099955888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1377099956199
opened,editor,org.topbraidcomposer.editors,4.1.0.v20121228-2356R,"org.topbraidcomposer.editors.ResourceEditor",1377099956406
